주문시간,주문ID,매장코드,상호지점명,태블릿 번호,주문키,주문 유형,장바구니,주문 장바구니 전체 금액,마지막 포스 응답 시간,에러메시지,ip,최종 포스 연동 여부,밴사,포스 응답 소요 시간
2026-05-03 03:44:15,ORDER-795599,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-223982,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [어묵우동곱빼기(중간맛) (A0046) (1개) (11000원)]",16000,2026-05-03 03:44:16,,IP-020538,성공,,1
2026-05-03 03:51:40,ORDER-847647,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-542041,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [고기만두 (A0035) (1개) (8000원)], [어묵우동(중간맛) (A0019) (1개) (10000원)]",23000,2026-05-03 03:51:40,,IP-020538,성공,,0
2026-05-03 04:28:44,ORDER-169805,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-713609,후결제,"[펩시 캔 355ml (00234) (1개) (2000원)], [우동(중간맛) (A0018) (1개) (9000원)], [김치만두 (A0036) (1개) (8000원)]",19000,2026-05-03 04:28:45,,IP-020538,성공,,1
2026-05-03 04:32:39,ORDER-169805,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-557420,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-03 04:32:40,,IP-020538,성공,,1
2026-05-03 04:38:48,ORDER-565142,STORE-459717,코덱스커뮤니티(최고점),TABLET-105430,KEY-055447,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [진로이즈백 (00231) (1개) (5000원)], [깡풍강정 (A0062) (1개) (16000원)], [우동(순한맛) (A0013) (2개) (9000원)], [우동(매운맛) (A0023) (1개) (9000원)]",53000,2026-05-03 04:38:48,,IP-020538,성공,,0
2026-05-03 04:40:37,ORDER-565142,STORE-459717,코덱스커뮤니티(최고점),TABLET-105430,KEY-958462,후결제,[생맥주 500cc (00417) (1개) (4500원)],4500,2026-05-03 04:40:37,,IP-020538,성공,,0
2026-05-03 04:51:51,ORDER-592322,STORE-459717,코덱스커뮤니티(최고점),TABLET-773051,KEY-608576,후결제,[고기만두 (A0035) (1개) (8000원)],8000,2026-05-03 04:51:51,,IP-020538,성공,,0
2026-05-03 18:41:18,ORDER-982910,STORE-459717,코덱스커뮤니티(최고점),TABLET-773051,KEY-260991,후결제,"[우동곱빼기(순한맛) (A0040) (1개) (10000원)], [우동곱빼기(중간맛) (A0045) (1개) (10000원)], [우동(중간맛) (A0018) (4개) (9000원)]",56000,2026-05-03 18:41:19,,IP-020538,성공,,1
2026-05-03 19:00:33,ORDER-744012,STORE-459717,코덱스커뮤니티(최고점),TABLET-331532,KEY-433891,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [김치만두 (A0036) (1개) (8000원)], [어묵우동(매운맛) (A0024) (1개) (10000원)]",23000,2026-05-03 19:00:33,,IP-020538,성공,,0
2026-05-03 19:20:25,ORDER-413936,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-969502,후결제,"[우동(중간맛) (A0018) (2개) (9000원)], [탕수육 (A0030) (1개) (17000원)]",35000,2026-05-03 19:20:25,,IP-020538,성공,,0
2026-05-03 19:28:41,ORDER-744012,STORE-459717,코덱스커뮤니티(최고점),TABLET-331532,KEY-918453,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-03 19:28:42,,IP-020538,성공,,1
2026-05-03 20:47:06,ORDER-236361,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-290291,후결제,"[탕수육 (A0030) (1개) (17000원)], [우동(매운맛) (A0023) (1개) (9000원)]",26000,2026-05-03 20:47:06,,IP-020538,성공,,0
2026-05-03 20:47:33,ORDER-236361,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-280735,후결제,"[얼음컵 (00400) (3개) (0원)], [담요 (00408) (3개) (0원)]",0,2026-05-03 20:47:34,,IP-020538,성공,,1
2026-05-03 20:49:00,ORDER-581195,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-301230,후결제,[탕수육 (A0030) (1개) (17000원)],17000,2026-05-03 20:49:00,,IP-020538,성공,,0
2026-05-03 20:54:02,ORDER-236361,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-038542,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-03 20:54:02,,IP-020538,성공,,0
2026-05-03 21:03:23,ORDER-056553,STORE-459717,코덱스커뮤니티(최고점),TABLET-773051,KEY-093611,후결제,"[탕수육 (A0030) (1개) (17000원)], [테라 (00237) (1개) (5000원)], [처음처럼 (00230) (2개) (5000원)], [깡토마토 (A0034) (1개) (6500원)], [우동(매운맛) (A0023) (1개) (9000원)], [우동(중간맛) (A0018) (1개) (9000원)]",56500,2026-05-03 21:03:23,,IP-020538,성공,,0
2026-05-03 21:04:09,ORDER-236361,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-182931,후결제,[물티슈 (00406) (3개) (0원)],0,2026-05-03 21:04:10,,IP-020538,성공,,1
2026-05-03 21:18:00,ORDER-236361,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-064943,후결제,"[어묵(중간맛)//(우동면X) (A0020) (1개) (10000원)], [참이슬후레쉬 (00228) (1개) (5000원)]",15000,2026-05-03 21:18:00,,IP-020538,성공,,0
2026-05-03 21:30:33,ORDER-056553,STORE-459717,코덱스커뮤니티(최고점),TABLET-773051,KEY-823557,후결제,"[테라 (00237) (1개) (5000원)], [처음처럼 (00230) (2개) (5000원)], [깡토마토 (A0034) (1개) (6500원)]",21500,2026-05-03 21:30:34,,IP-020538,성공,,1
2026-05-03 21:33:56,ORDER-293137,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-048257,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [어묵우동(중간맛) (A0019) (1개) (10000원)]",15000,2026-05-03 21:33:57,,IP-020538,성공,,1
2026-05-03 22:04:10,ORDER-276544,STORE-459717,코덱스커뮤니티(최고점),TABLET-684259,KEY-081385,후결제,"[새로살구 (00343) (1개) (5000원)], [새로 (00256) (1개) (5000원)], [탕수육 (A0030) (1개) (17000원)]",27000,2026-05-03 22:04:10,,IP-020538,성공,,0
2026-05-03 22:04:58,ORDER-293137,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-540636,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-03 22:04:58,,IP-020538,성공,,0
2026-05-03 22:05:37,ORDER-276544,STORE-459717,코덱스커뮤니티(최고점),TABLET-684259,KEY-025816,후결제,[우동(중간맛) (A0018) (1개) (9000원)],9000,2026-05-03 22:05:37,,IP-020538,성공,,0
2026-05-03 22:06:45,ORDER-056553,STORE-459717,코덱스커뮤니티(최고점),TABLET-773051,KEY-425226,후결제,"[우동(중간맛) (A0018) (1개) (9000원)], [우동(순한맛) (A0013) (1개) (9000원)]",18000,2026-05-03 22:06:45,,IP-020538,성공,,0
2026-05-03 22:15:28,ORDER-056553,STORE-459717,코덱스커뮤니티(최고점),TABLET-773051,KEY-621521,후결제,[처음처럼 (00230) (2개) (5000원)],10000,2026-05-03 22:15:28,,IP-020538,성공,,0
2026-05-03 22:20:55,ORDER-210829,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-292218,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [깡탕세트 (A0031) (1개) (19000원)], [어묵우동(중간맛) (A0019) (1개) (10000원)], [어묵우동(매운맛) (A0024) (1개) (10000원)]",44000,2026-05-03 22:20:55,,IP-020538,성공,,0
2026-05-03 22:26:18,ORDER-486468,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-442130,후결제,"[생맥주 500cc (00417) (2개) (4500원)], [탕수육 (A0030) (1개) (17000원)], [우동곱빼기(중간맛) (A0045) (1개) (10000원)]",36000,2026-05-03 22:26:18,,IP-020538,성공,,0
2026-05-03 22:28:06,ORDER-056553,STORE-459717,코덱스커뮤니티(최고점),TABLET-773051,KEY-361867,후결제,[테라 (00237) (1개) (5000원)],5000,2026-05-03 22:28:07,,IP-020538,성공,,1
2026-05-03 22:36:08,ORDER-058659,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-379277,후결제,[새로 (00256) (1개) (5000원)],5000,2026-05-03 22:36:08,,IP-020538,성공,,0
2026-05-03 22:36:51,ORDER-058659,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-455848,후결제,"[우동(중간맛) (A0018) (1개) (9000원)], [우동(순한맛) (A0013) (1개) (9000원)]",18000,2026-05-03 22:36:51,,IP-020538,성공,,0
2026-05-03 22:40:38,ORDER-058659,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-611175,후결제,[김치만두 (A0036) (1개) (8000원)],8000,2026-05-03 22:40:38,,IP-020538,성공,,0
2026-05-03 22:44:27,ORDER-293137,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-138888,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-03 22:44:27,,IP-020538,성공,,0
2026-05-03 23:06:41,ORDER-293137,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-812094,후결제,[튀김마라만두 (A0038) (1개) (9000원)],9000,2026-05-03 23:06:42,,IP-020538,성공,,1
2026-05-03 23:09:00,ORDER-056553,STORE-459717,코덱스커뮤니티(최고점),TABLET-773051,KEY-153450,후결제,[처음처럼 (00230) (2개) (5000원)],10000,2026-05-03 23:09:00,,IP-020538,성공,,0
2026-05-03 23:10:17,ORDER-682763,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-695215,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [탕수육 (A0030) (1개) (17000원)], [우동곱빼기(중간맛) (A0045) (1개) (10000원)]",32000,2026-05-03 23:10:17,,IP-020538,성공,,0
2026-05-03 23:28:53,ORDER-960044,STORE-459717,코덱스커뮤니티(최고점),TABLET-775565,KEY-669807,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [깡새우 (A0033) (1개) (6500원)], [우동(매운맛) (A0023) (1개) (9000원)]",20500,2026-05-03 23:28:53,,IP-020538,성공,,0
2026-05-03 23:29:06,ORDER-960044,STORE-459717,코덱스커뮤니티(최고점),TABLET-775565,KEY-357868,후결제,[청하 (00233) (1개) (6000원)],6000,2026-05-03 23:29:07,,IP-020538,성공,,1
2026-05-03 23:29:27,ORDER-056553,STORE-459717,코덱스커뮤니티(최고점),TABLET-773051,KEY-980880,후결제,[테라 (00237) (1개) (5000원)],5000,2026-05-03 23:29:27,,IP-020538,성공,,0
2026-05-03 23:31:43,ORDER-682763,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-993336,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-03 23:31:43,,IP-020538,성공,,0
2026-05-03 23:57:23,ORDER-056553,STORE-459717,코덱스커뮤니티(최고점),TABLET-773051,KEY-160278,후결제,[처음처럼 (00230) (1개) (5000원)],5000,2026-05-03 23:57:23,,IP-020538,성공,,0
2026-05-04 00:18:58,ORDER-682763,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-616035,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [우동(매운맛) (A0023) (1개) (9000원)]",14000,2026-05-04 00:18:58,,IP-020538,성공,,0
2026-05-04 00:54:40,ORDER-482443,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-942652,후결제,"[고기만두 (A0035) (1개) (8000원)], [우동(중간맛) (A0018) (1개) (9000원)], [우동(순한맛) (A0013) (1개) (9000원)]",26000,2026-05-04 00:54:41,,IP-020538,성공,,1
2026-05-04 01:03:06,ORDER-606475,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-779342,후결제,"[처음처럼 (00230) (1개) (5000원)], [우동(중간맛) (A0018) (2개) (9000원)]",23000,2026-05-04 01:03:07,,IP-020538,성공,,1
2026-05-04 01:24:05,ORDER-922469,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-774554,후결제,"[환타파인(캔) (00239) (1개) (2000원)], [새로 (00256) (1개) (5000원)], [김치만두 (A0036) (1개) (8000원)], [우동곱빼기(중간맛) (A0045) (1개) (10000원)]",25000,2026-05-04 01:24:06,,IP-020538,성공,,1
2026-05-04 01:45:31,ORDER-931929,STORE-459717,코덱스커뮤니티(최고점),TABLET-109685,KEY-872979,후결제,"[진로골드 (00340) (1개) (5000원)], [어묵우동(중간맛) (A0019) (1개) (10000원)]",15000,2026-05-04 01:45:31,,IP-020538,성공,,0
2026-05-04 01:50:34,ORDER-913318,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-613900,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [튀김만두 (A0037) (1개) (8500원)], [우동곱빼기(중간맛) (A0045) (1개) (10000원)]",23500,2026-05-04 01:50:34,,IP-020538,성공,,0
2026-05-04 02:21:43,ORDER-649357,STORE-459717,코덱스커뮤니티(최고점),TABLET-773051,KEY-755071,후결제,"[펩시 캔 355ml (00234) (1개) (2000원)], [참이슬후레쉬 (00228) (1개) (5000원)], [어묵우동곱빼기(중간맛) (A0046) (1개) (11000원)]",18000,2026-05-04 02:21:43,,IP-020538,성공,,0
2026-05-04 02:31:54,ORDER-631035,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-601034,후결제,"[파인샤베트 (A0039) (1개) (8500원)], [칠성사이다 캔 355ml (00235) (1개) (2000원)], [새로 (00256) (1개) (5000원)]",15500,2026-05-04 02:31:54,,IP-020538,성공,,0
2026-05-04 02:47:09,ORDER-931929,STORE-459717,코덱스커뮤니티(최고점),TABLET-109685,KEY-534362,후결제,"[깡토마토 (A0034) (1개) (6500원)], [진로골드 (00340) (1개) (5000원)]",11500,2026-05-04 02:47:09,,IP-020538,성공,,0
2026-05-04 02:48:52,ORDER-191764,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-889414,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [어묵우동(중간맛) (A0019) (3개) (10000원)]",35000,2026-05-04 02:48:52,,IP-020538,성공,,0
2026-05-04 03:14:31,ORDER-863526,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-980275,후결제,"[어묵탕(순한맛) (A0016) (1개) (22000원)], [참이슬후레쉬 (00228) (1개) (5000원)]",27000,2026-05-04 03:14:31,,IP-020538,성공,,0
2026-05-04 03:48:17,ORDER-989226,STORE-459717,코덱스커뮤니티(최고점),TABLET-775565,KEY-708339,후결제,"[테라 (00237) (1개) (5000원)], [처음처럼 (00230) (1개) (5000원)], [깡새우 (A0033) (1개) (6500원)], [우동곱빼기(중간맛) (A0045) (1개) (10000원)]",26500,2026-05-04 03:48:18,,IP-020538,성공,,1
2026-05-04 03:51:36,ORDER-191764,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-771596,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-04 03:51:36,,IP-020538,성공,,0
2026-05-04 04:02:16,ORDER-989226,STORE-459717,코덱스커뮤니티(최고점),TABLET-775565,KEY-721697,후결제,[깡강정 (A0032) (1개) (16000원)],16000,2026-05-04 04:02:16,,IP-020538,성공,,0
2026-05-04 19:26:26,ORDER-270891,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-286508,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [우동곱빼기(중간맛) (A0045) (1개) (10000원)]",15000,2026-05-04 01:26:26,,IP-020538,성공,,0
2026-05-04 19:26:34,ORDER-351824,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-310400,후결제,"[테라 (00237) (1개) (5000원)], [참이슬후레쉬 (00228) (1개) (5000원)], [튀김마라만두 (A0038) (1개) (9000원)], [어묵우동(중간맛) (A0019) (1개) (10000원)]",29000,2026-05-04 01:26:34,,IP-020538,성공,,0
2026-05-04 19:36:09,ORDER-608526,STORE-459717,코덱스커뮤니티(최고점),TABLET-775565,KEY-180024,후결제,"[켈리 (00238) (1개) (5000원)], [우동(매운맛) (A0023) (2개) (9000원)], [탕수육 (A0030) (1개) (17000원)]",40000,2026-05-04 19:36:10,,IP-020538,성공,,1
2026-05-04 19:58:43,ORDER-351824,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-923168,후결제,[테라 (00237) (1개) (5000원)],5000,2026-05-04 19:58:44,,IP-020538,성공,,1
2026-05-04 20:09:13,ORDER-872137,STORE-459717,코덱스커뮤니티(최고점),TABLET-109685,KEY-533170,후결제,"[새로 (00256) (1개) (5000원)], [칠성사이다 캔 355ml (00235) (1개) (2000원)], [어묵탕(중간맛) (A0021) (1개) (22000원)]",29000,2026-05-04 20:09:13,,IP-020538,성공,,0
2026-05-04 20:09:51,ORDER-270891,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-413458,후결제,[탕수육 (A0030) (1개) (17000원)],17000,2026-05-04 20:09:51,,IP-020538,성공,,0
2026-05-04 20:10:50,ORDER-456136,STORE-459717,코덱스커뮤니티(최고점),TABLET-684259,KEY-518098,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [깡풍강정 (A0062) (1개) (16000원)], [어묵탕(중간맛) (A0021) (1개) (22000원)]",43000,2026-05-04 20:10:50,,IP-020538,성공,,0
2026-05-04 20:19:18,ORDER-587729,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-657674,후결제,"[새로 (00256) (1개) (5000원)], [탕수육 (A0030) (1개) (17000원)], [어묵우동곱빼기(매운맛) (A0051) (1개) (11000원)]",33000,2026-05-04 20:19:18,,IP-020538,성공,,0
2026-05-04 20:24:28,ORDER-456136,STORE-459717,코덱스커뮤니티(최고점),TABLET-684259,KEY-332111,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-04 20:24:28,,IP-020538,성공,,0
2026-05-04 20:34:08,ORDER-973207,STORE-459717,코덱스커뮤니티(최고점),TABLET-352483,KEY-000106,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [고기만두 (A0035) (1개) (8000원)], [우동곱빼기(매운맛) (A0050) (1개) (10000원)]",23000,2026-05-04 20:34:09,,IP-020538,성공,,1
2026-05-04 20:35:04,ORDER-587729,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-303050,후결제,[새로 (00256) (1개) (5000원)],5000,2026-05-04 20:35:05,,IP-020538,성공,,1
2026-05-04 20:41:42,ORDER-995457,STORE-459717,코덱스커뮤니티(최고점),TABLET-775565,KEY-536001,후결제,"[칠성사이다 캔 355ml (00235) (2개) (2000원)], [새로 (00256) (1개) (5000원)], [깡새우 (A0033) (1개) (6500원)], [우동곱빼기(중간맛) (A0045) (1개) (10000원)]",25500,2026-05-04 20:41:42,,IP-020538,성공,,0
2026-05-04 20:41:53,ORDER-941318,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-724865,후결제,"[새로 (00256) (1개) (5000원)], [깡새우 (A0033) (1개) (6500원)], [우동곱빼기(매운맛) (A0050) (1개) (10000원)], [우동(순한맛) (A0013) (1개) (9000원)]",30500,2026-05-04 20:41:53,,IP-020538,성공,,0
2026-05-04 20:42:18,ORDER-600069,STORE-459717,코덱스커뮤니티(최고점),TABLET-494852,KEY-476997,후결제,"[테라 (00237) (1개) (5000원)], [우동(중간맛) (A0018) (1개) (9000원)]",14000,2026-05-04 20:42:18,,IP-020538,성공,,0
2026-05-04 20:43:05,ORDER-456136,STORE-459717,코덱스커뮤니티(최고점),TABLET-684259,KEY-529435,후결제,[김치 (00410) (1개) (0원)],0,2026-05-04 20:43:05,,IP-020538,성공,,0
2026-05-04 20:43:11,ORDER-456136,STORE-459717,코덱스커뮤니티(최고점),TABLET-684259,KEY-567650,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-04 20:43:11,,IP-020538,성공,,0
2026-05-04 20:44:45,ORDER-600069,STORE-459717,코덱스커뮤니티(최고점),TABLET-494852,KEY-028968,후결제,[깡새우 (A0033) (1개) (6500원)],6500,2026-05-04 20:44:45,,IP-020538,성공,,0
2026-05-04 20:48:05,ORDER-872137,STORE-459717,코덱스커뮤니티(최고점),TABLET-109685,KEY-542177,후결제,"[칠성사이다 캔 355ml (00235) (1개) (2000원)], [새로 (00256) (1개) (5000원)], [고기만두 (A0035) (1개) (8000원)]",15000,2026-05-04 02:48:05,,IP-020538,성공,,0
2026-05-04 20:51:47,ORDER-692791,STORE-459717,코덱스커뮤니티(최고점),TABLET-602663,KEY-657290,후결제,"[처음처럼 (00230) (2개) (5000원)], [고기만두 (A0035) (1개) (8000원)], [깡새우 (A0033) (1개) (6500원)], [어묵우동(매운맛) (A0024) (1개) (10000원)]",34500,2026-05-04 20:51:48,,IP-020538,성공,,1
2026-05-04 20:56:16,ORDER-525968,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-139022,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [깡탕세트 (A0031) (1개) (19000원)], [우동(매운맛) (A0023) (1개) (9000원)]",33000,2026-05-04 20:56:16,,IP-020538,성공,,0
2026-05-04 20:58:01,ORDER-995457,STORE-459717,코덱스커뮤니티(최고점),TABLET-775565,KEY-269041,후결제,[새로 (00256) (1개) (5000원)],5000,2026-05-04 20:58:01,,IP-020538,성공,,0
2026-05-04 21:06:45,ORDER-973207,STORE-459717,코덱스커뮤니티(최고점),TABLET-352483,KEY-870429,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-04 21:06:46,,IP-020538,성공,,1
2026-05-04 21:18:30,ORDER-525968,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-922841,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-04 21:18:31,,IP-020538,성공,,1
2026-05-04 21:25:30,ORDER-212862,STORE-459717,코덱스커뮤니티(최고점),TABLET-684259,KEY-706122,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [우동(순한맛) (A0013) (1개) (9000원)], [탕수육 (A0030) (1개) (17000원)]",31000,2026-05-04 21:25:30,,IP-020538,성공,,0
